target_smiles_canonical,product_smiles_canonical,reactant_smiles_canonical,stability_score,stability_assessment,stability_issues,hallucination_score,hallucination_severity
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,COC[C@H](C)CO,100,Likely stable,,95,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(CBr)cc2)c1Br,,,,95,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,COC[C@H](C)CO,COC[C@H](C)C(=O)O,100,Likely stable,,95,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(CBr)cc2)c1Br,NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(CBr)cc2)c1Br,,,,95,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(CBr)cc2)c1Br,CC(=O)Cl,100,Likely stable,,95,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(CBr)cc2)c1Br,NCCc1ccccc1-c1onc(CCNCCC(=O)c2ccc(CBr)cc2)c1Br,,,,45,medium
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,NCCc1ccccc1-c1onc(CCNCCC(=O)c2ccc(CBr)cc2)c1Br,O=CCC(=O)c1ccc(CBr)cc1,100,Likely stable,,95,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,NCCc1ccccc1-c1onc(CCNCCC(=O)c2ccc(CBr)cc2)c1Br,NCCc1ccccc1-c1onc(CCN)c1Br,,,,95,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,O=CCC(=O)c1ccc(CBr)cc1,Cc1ccc(C(=O)CC=O)cc1,100,Likely stable,,55,medium
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,O=CCC(=O)c1ccc(CBr)cc1,O=C1CCC(=O)N1Br,95,Likely stable,,55,medium
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,Cc1ccc(C(=O)CC=O)cc1,CCOC=O,100,Likely stable,,90,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,Cc1ccc(C(=O)CC=O)cc1,CC(=O)c1ccc(C)cc1,100,Likely stable,,90,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,NCCc1ccccc1-c1onc(CCN)c1Br,BrCCc1ccccc1-c1onc(CCBr)c1Br,,,,90,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,BrCCc1ccccc1-c1onc(CCBr)c1Br,CCc1ccccc1-c1onc(CC)c1Br,100,Likely stable,,80,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,CCc1ccccc1-c1onc(CC)c1Br,C=Cc1noc(-c2ccccc2CC)c1Br,100,Likely stable,,100,low
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,C=Cc1noc(-c2ccccc2CC)c1Br,C=CB1OC(C)(C)C(C)(C)O1,95,Likely stable,,20,high
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,C=Cc1noc(-c2ccccc2CC)c1Br,CCc1ccccc1-c1onc(Cl)c1Br,100,Likely stable,,20,high
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,CCc1ccccc1-c1onc(Cl)c1Br,O=C1CCC(=O)N1Br,95,Likely stable,,30,high
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,CCc1ccccc1-c1onc(Cl)c1Br,CCc1ccccc1-c1cc(Cl)no1,100,Likely stable,,30,high
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,CCc1ccccc1-c1cc(Cl)no1,O=[N+]([O-])CCl,100,Likely stable,,25,high
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,CCc1ccccc1-c1cc(Cl)no1,C#Cc1ccccc1CC,70,Moderately stable,Contains carbene (highly reactive intermediate),25,high
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,COCCCc1cc(C=O)cc(OCCCC#N)c1,70,Moderately stable,Contains carbene (highly reactive intermediate),90,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,NC1CC1,100,Likely stable,,90,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCN(C(=O)OC(C)(C)C)C[C@@H]3C(=O)O)cc2)c(Cl)c1,,,,90,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,COCCCc1cc(C=O)cc(OCCCC#N)c1,C=CCOC,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,COCCCc1cc(C=O)cc(OCCCC#N)c1,N#CCCCOc1cc(Br)cc(C=O)c1,70,Moderately stable,Contains carbene (highly reactive intermediate),95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,N#CCCCOc1cc(Br)cc(C=O)c1,N#CCCCBr,65,Moderately stable,Contains carbene (highly reactive intermediate),95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,N#CCCCOc1cc(Br)cc(C=O)c1,O=Cc1cc(O)cc(Br)c1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCN(C(=O)OC(C)(C)C)C[C@@H]3C(=O)O)cc2)c(Cl)c1,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNC[C@@H]3C(=O)O)cc2)c(Cl)c1,,,,75,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCN(C(=O)OC(C)(C)C)C[C@@H]3C(=O)O)cc2)c(Cl)c1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,100,Likely stable,,75,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNC[C@@H]3C(=O)O)cc2)c(Cl)c1,O=C(O)[C@H]1CNCC[C@@H]1c1ccc(O)cc1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNC[C@@H]3C(=O)O)cc2)c(Cl)c1,Cc1cc(Cl)c(OCCCl)c(Cl)c1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,O=C(O)[C@H]1CNCC[C@@H]1c1ccc(O)cc1,OC[C@H]1CNCC[C@@H]1c1ccc(O)cc1,100,Likely stable,,90,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,OC[C@H]1CNCC[C@@H]1c1ccc(O)cc1,O=CC[C@H](CCNC[C@H](O)C=O)c1ccc(O)cc1,,,,40,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,O=CC[C@H](CCNC[C@H](O)C=O)c1ccc(O)cc1,O=CCC(CC=O)c1ccc(O)cc1,,,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,O=CC[C@H](CCNC[C@H](O)C=O)c1ccc(O)cc1,NC[C@H](O)C=O,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,O=CCC(CC=O)c1ccc(O)cc1,OCCC(CCO)c1ccc(O)cc1,,,,100,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,OCCC(CCO)c1ccc(O)cc1,C=Cc1ccc(O)cc1,100,Likely stable,,60,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,OCCC(CCO)c1ccc(O)cc1,C1CO1,80,Likely stable,Three-membered heterocycle (potentially unstable),60,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,C=Cc1ccc(O)cc1,C=Cc1ccc(OC)cc1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,Cc1cc(Cl)c(OCCCl)c(Cl)c1,ClCCBr,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,Cc1cc(Cl)c(OCCCl)c(Cl)c1,Cc1cc(Cl)c(O)c(Cl)c1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,C=C(C)C,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CC(C)(C)OC(=O)OC(=O)O,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,CC(C)(C)OC(=O)OC(=O)O,C=C(C)C,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,CC(C)(C)OC(=O)OC(=O)O,O=C(O)OC(=O)O,100,Likely stable,,95,low
C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,COC(=O)[C@H]1CC[C@H](n2c([C@@H](C)O)nc3cnc4ccsc4c32)CC1,100,Likely stable,,95,low
C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,COC(=O)[C@H]1CC[C@H](n2c([C@@H](C)O)nc3cnc4ccsc4c32)CC1,C[C@@H](O)C(N)=O,100,Likely stable,,5,critical
C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,COC(=O)[C@H]1CC[C@H](n2c([C@@H](C)O)nc3cnc4ccsc4c32)CC1,COC(=O)[C@H]1CC[C@H](Nc2c(N)cnc3ccsc23)CC1,100,Likely stable,,5,critical
C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,COC(=O)[C@H]1CC[C@H](Nc2c(N)cnc3ccsc23)CC1,COC(=O)[C@H]1CC[C@H](Nc2c([N+](=O)[O-])cnc3ccsc23)CC1,100,Likely stable,,90,low
C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,COC(=O)[C@H]1CC[C@H](Nc2c([N+](=O)[O-])cnc3ccsc23)CC1,COC(=O)[C@H]1CC[C@H](N)CC1,100,Likely stable,,95,low
C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,COC(=O)[C@H]1CC[C@H](Nc2c([N+](=O)[O-])cnc3ccsc23)CC1,O=[N+]([O-])c1cnc2ccsc2c1Cl,100,Likely stable,,95,low
C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,C#CC1(O)C(C)=CC(=O)CC1(C)C(F)(F)F,65,Moderately stable,Contains carbene (highly reactive intermediate),65,medium
C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,CC(O)C(C)O,100,Likely stable,,65,medium
C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,C#CC1(O)C(C)=CC(=O)CC1(C)C(F)(F)F,CC1=CC(=O)CC(C)(C(F)(F)F)C1=O,100,Likely stable,,95,low
C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,C#CC1(O)C(C)=CC(=O)CC1(C)C(F)(F)F,C#C,100,Likely stable,,95,low
C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,CC1=CC(=O)CC(C)(C(F)(F)F)C1=O,CC1=CC(=O)CCC1,100,Likely stable,,95,low
C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,CC1=CC(=O)CC(C)(C(F)(F)F)C1=O,CC(=O)C(F)(F)F,100,Likely stable,,95,low
C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,CC1=CC(=O)CCC1,CC(=O)O,100,Likely stable,,90,low
C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,CC1=CC(=O)CCC1,CC1=CCCCC1,100,Likely stable,,90,low
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,CC(C)(C)OC(=O)N[C@@H](c1cccnc1C=O)[C@H](CCBr)c1cccc(F)c1F,100,Likely stable,,70,medium
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,CC(C)(C)OC(=O)N[C@@H](c1cccnc1C=O)[C@H](CCBr)c1cccc(F)c1F,CC(C)(C)OC(=O)N[C@H](C=O)c1cccnc1C=O,100,Likely stable,,95,low
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,CC(C)(C)OC(=O)N[C@@H](c1cccnc1C=O)[C@H](CCBr)c1cccc(F)c1F,N[C@H](CCBr)c1cccc(F)c1F,100,Likely stable,,95,low
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,CC(C)(C)OC(=O)N[C@H](C=O)c1cccnc1C=O,CN(C)C=O,100,Likely stable,,30,high
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,CC(C)(C)OC(=O)N[C@H](C=O)c1cccnc1C=O,CC(C)(C)OC(=O)N[C@H](C=O)c1cccnc1,100,Likely stable,,30,high
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,CC(C)(C)OC(=O)N[C@H](C=O)c1cccnc1,CC(C)(C)OC(=O)N[C@H](CO)c1cccnc1,100,Likely stable,,100,low
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,N[C@H](CCBr)c1cccc(F)c1F,O=C1CCC(=O)N1Br,95,Likely stable,,55,medium
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,N[C@H](CCBr)c1cccc(F)c1F,N[C@H](CCO)c1cccc(F)c1F,100,Likely stable,,55,medium
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,N[C@H](CCO)c1cccc(F)c1F,N[C@H](CC(=O)O)c1cccc(F)c1F,100,Likely stable,,95,low
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CS(=O)(=O)CCN1CCC(c2ccc(O)c(-n3nc(-c4ncnn4CC(F)(F)F)cc3CCBr)c2)CC1,,,,70,medium
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CS(=O)(=O)CCN1CCC(c2ccc(O)c(-n3nc(-c4ncnn4CC(F)(F)F)cc3CCBr)c2)CC1,CCc1cc(-c2ncnn2CC(F)(F)F)nn1-c1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1O,,,,90,low
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CCc1cc(-c2ncnn2CC(F)(F)F)nn1-c1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1O,CCc1cc(-c2ncnn2CC(F)(F)F)nn1-c1cc(C2CCNCC2)ccc1O,,,,95,low
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CCc1cc(-c2ncnn2CC(F)(F)F)nn1-c1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1O,CS(=O)(=O)CCBr,100,Likely stable,,95,low
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CCc1cc(-c2ncnn2CC(F)(F)F)nn1-c1cc(C2CCNCC2)ccc1O,Oc1ccc(C2CCNCC2)cc1Br,100,Likely stable,,95,low
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CCc1cc(-c2ncnn2CC(F)(F)F)nn1-c1cc(C2CCNCC2)ccc1O,CCc1cc(-c2ncnn2CC(F)(F)F)n[nH]1,100,Likely stable,,95,low
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,Oc1ccc(C2CCNCC2)cc1Br,O=C1CCC(=O)N1Br,95,Likely stable,,55,medium
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,Oc1ccc(C2CCNCC2)cc1Br,Oc1ccc(C2CCNCC2)cc1,100,Likely stable,,55,medium
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CCc1cc(-c2ncnn2CC(F)(F)F)n[nH]1,FC(F)(F)CBr,100,Likely stable,,95,low
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CCc1cc(-c2ncnn2CC(F)(F)F)n[nH]1,CCc1cc(-c2ncn[nH]2)n[nH]1,100,Likely stable,,95,low
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CCc1cc(-c2ncn[nH]2)n[nH]1,NN,100,Likely stable,,0,critical
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CCc1cc(-c2ncn[nH]2)n[nH]1,CCC(=O)Cl,100,Likely stable,,0,critical
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CCc1cc(-c2ncn[nH]2)n[nH]1,CC(=O)c1ncn[nH]1,100,Likely stable,,0,critical
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,NN,NN=O,100,Likely stable,,95,low
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,NN=O,O=N[N+](=O)[O-],100,Likely stable,,90,low
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,C[C@@H]1CCCN1,95,Likely stable,,95,low
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,Oc1c(CCBr)nnc2cc(Br)ccc12,,,,95,low
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,C[C@@H]1CCCN1,C[C@@H]1CCCN1Cc1ccccc1,100,Likely stable,,0,critical
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,Oc1c(CCBr)nnc2cc(Br)ccc12,Oc1cnnc2cc(Br)ccc12,100,Likely stable,,95,low
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,Oc1c(CCBr)nnc2cc(Br)ccc12,BrCCBr,100,Likely stable,,95,low
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,Oc1cnnc2cc(Br)ccc12,CC(=O)Oc1cnnc2cc(Br)ccc12,100,Likely stable,,90,low
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,CC(=O)Oc1cnnc2cc(Br)ccc12,O=C1CCC(=O)N1Br,95,Likely stable,,55,medium
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,CC(=O)Oc1cnnc2cc(Br)ccc12,CC(=O)Oc1cnnc2ccccc12,100,Likely stable,,55,medium
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,CC(=O)Oc1cnnc2ccccc12,CC(=O)OC(C)=O,100,Likely stable,,90,low
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,CC(=O)Oc1cnnc2ccccc12,Oc1cnnc2ccccc12,100,Likely stable,,90,low
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,NC1C(=O)N2C(C(=O)O)C(CBr)=CSC12,,,,95,low
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,O=C(Cl)Cc1cccs1,100,Likely stable,,95,low
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,NC1C(=O)N2C(C(=O)O)C(CBr)=CSC12,CC1=CSC2C(N)C(=O)N2C1C(=O)O,,,,90,low
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,CC1=CSC2C(N)C(=O)N2C1C(=O)O,CC=CSC(N)C(=O)NC(C(=O)O)C(=O)O,,,,40,medium
