product,reactants,label,target,source,hallucination_score,reason
CC(C)(C)OC(=O)N1CC[C@@H](c2ccc(O)cc2)[C@@H](C(=O)N(Cc2cc(CCCO)cc(OCCC(C)(C)C(=O)O)c2)C2CC2)C1,CC(C)(C)OC(=O)N1CC[C@@H](c2ccc(O)cc2)[C@@H](C(=O)O)C1.CC(C)(CCOc1cc(CCCO)cc(CNC2CC2)c1)C(=O)O,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,95,
CC(C)(C)OC(=O)N1CC[C@@H](c2ccc(O)cc2)[C@@H](C(=O)O)C1,O=C(O)[C@H]1CNCC[C@H]1c1ccc(O)cc1.CC(C)(C)OC(=O)OC(=O)C(C)(C)C,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,75,
O=C(O)[C@H]1CNCC[C@H]1c1ccc(O)cc1,O=CC(CCC(=O)C(=O)O)c1ccc(O)cc1.N,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,40,
O=CC(CCC(=O)C(=O)O)c1ccc(O)cc1,O=C(O)C(=O)CCC(CO)c1ccc(O)cc1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,100,
O=C(O)C(=O)CCC(CO)c1ccc(O)cc1,CC(=O)C(=O)O.OCC(CBr)c1ccc(O)cc1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,95,
OCC(CBr)c1ccc(O)cc1,OCC(CO)c1ccc(O)cc1.O=C1CCC(=O)N1Br,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,55,
CC(C)(C)OC(=O)OC(=O)C(C)(C)C,C=C(C)C.CC(C)(C)C(=O)OC(=O)O,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,95,
CC(C)(C)C(=O)OC(=O)O,O=C(O)O.CC(C)(C)C(=O)Cl,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,95,
CC(C)(CCOc1cc(CCCO)cc(CNC2CC2)c1)C(=O)O,NC1CC1.CC(C)(CCOc1cc(C=O)cc(CCCO)c1)C(=O)O,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,95,
CC(C)(CCOc1cc(C=O)cc(CCCO)c1)C(=O)O,CC(C)(CCOc1cc(C=O)cc(/C=C/CO)c1)C(=O)O,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,100,
CC(C)(CCOc1cc(C=O)cc(/C=C/CO)c1)C(=O)O,CCOC(=O)/C=C/c1cc(C=O)cc(OCCC(C)(C)C(=O)O)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,90,
CCOC(=O)/C=C/c1cc(C=O)cc(OCCC(C)(C)C(=O)O)c1,CC(C)(CCBr)C(=O)O.CCOC(=O)/C=C/c1cc(O)cc(C=O)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,95,
CC(C)(CCBr)C(=O)O,CC(C)C(=O)O.BrCCBr,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,95,
CCOC(=O)/C=C/c1cc(O)cc(C=O)c1,C=CC(=O)OCC.O=Cc1cc(O)cc(Br)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,patent,95,
CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)n3CC3CCCCC3)CC2)c1,BrCC1CCCCC1.CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)[nH]3)CC2)c1,0,CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)n3CC3CCCCC3)CC2)c1,patent,95,
CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)[nH]3)CC2)c1,Cn1nc(CCCl)[nH]c1=O.CC(=O)Nc1cccc(N2CCNCC2)c1,0,CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)n3CC3CCCCC3)CC2)c1,patent,95,
Cn1nc(CCCl)[nH]c1=O,O=S(Cl)Cl.Cn1nc(CCO)[nH]c1=O,0,CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)n3CC3CCCCC3)CC2)c1,patent,90,
Cn1nc(CCO)[nH]c1=O,Cn1nc(CCOCc2ccccc2)[nH]c1=O,1,CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)n3CC3CCCCC3)CC2)c1,patent,0,
Cn1nc(CCOCc2ccccc2)[nH]c1=O,CN(NC(=O)CCOCc1ccccc1)C(N)=O,1,CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)n3CC3CCCCC3)CC2)c1,patent,30,
CN(NC(=O)CCOCc1ccccc1)C(N)=O,CN(N)C(N)=O.O=C(O)CCOCc1ccccc1,0,CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)n3CC3CCCCC3)CC2)c1,patent,95,
CC(=O)Nc1cccc(N2CCNCC2)c1,ClCCNCCCl.CC(=O)Nc1cccc(N)c1,1,CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)n3CC3CCCCC3)CC2)c1,patent,40,
COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,COC(=O)c1ccc(-c2ccc(O)c(Cl)c2)cc1.CC(=O)OC[C@H]1O[C@H](OC(C)=O)[C@@H](Br)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,1,COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,patent,60,
COC(=O)c1ccc(-c2ccc(O)c(Cl)c2)cc1,OB(O)c1ccc(O)c(Cl)c1.COC(=O)c1ccc(Br)cc1,0,COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,patent,90,
CC(=O)OC[C@H]1O[C@H](OC(C)=O)[C@@H](Br)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O.Br,0,COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,patent,90,
CC(=O)OC[C@H]1O[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)OC(C)=O.CC(=O)OC[C@H]1O[C@H](O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0,COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,patent,90,
CC(=O)OC[C@H]1O[C@H](O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)OC(C)=O.CC(=O)OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0,COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,patent,90,
CC(=O)OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,C=COC(C)=O.CC(=O)OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](OC(C)=O)[C@@H]1O,0,COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,patent,90,
CC(=O)OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](OC(C)=O)[C@@H]1O,C=COC(C)=O.CC(=O)OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,0,COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,patent,90,
CC(=O)OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,C=COC(C)=O.OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,0,COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,patent,90,
CCC(C)(C)OC(=O)Nc1nc(C(O)C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnc(C)s4)CS[C@H]23)cs1,CCC(C)(C)OC(=O)Nc1nc(C(O)C(=O)O)cs1.Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(N)[C@H]3SC2)s1,0,CCC(C)(C)OC(=O)Nc1nc(C(O)C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnc(C)s4)CS[C@H]23)cs1,patent,95,
CCC(C)(C)OC(=O)Nc1nc(C(O)C(=O)O)cs1,CCC(C)(C)OC(=O)Cl.Nc1nc(C(O)C(=O)O)cs1,0,CCC(C)(C)OC(=O)Nc1nc(C(O)C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnc(C)s4)CS[C@H]23)cs1,patent,95,
Nc1nc(C(O)C(=O)O)cs1,Nc1nc(C(=O)C(=O)O)cs1,0,CCC(C)(C)OC(=O)Nc1nc(C(O)C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnc(C)s4)CS[C@H]23)cs1,patent,100,
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(N)[C@H]3SC2)s1,NC1C(=O)N2C(C(=O)O)=C(CCl)CS[C@H]12.Cc1nnc(S)s1,0,CCC(C)(C)OC(=O)Nc1nc(C(O)C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnc(C)s4)CS[C@H]23)cs1,patent,95,
NC1C(=O)N2C(C(=O)O)=C(CCl)CS[C@H]12,CC1=C(C(=O)O)N2C(=O)C(N)[C@H]2SC1,0,CCC(C)(C)OC(=O)Nc1nc(C(O)C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnc(C)s4)CS[C@H]23)cs1,patent,90,
CC1=C(C(=O)O)N2C(=O)C(N)[C@H]2SC1,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(F)(F)F)[C@H]2SC1,0,CCC(C)(C)OC(=O)Nc1nc(C(O)C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnc(C)s4)CS[C@H]23)cs1,patent,85,
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(F)(F)F)[C@H]2SC1,O=C(O)C(F)(F)F.CC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,0,CCC(C)(C)OC(=O)Nc1nc(C(O)C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnc(C)s4)CS[C@H]23)cs1,patent,95,
C[C@@H](n1ccn(-c2ccc(Cl)cc2)c1=O)[C@@]1(c2ccc(F)cc2F)CO1,C[S+](C)(C)=O.C[C@H](C(=O)c1ccc(F)cc1F)n1ccn(-c2ccc(Cl)cc2)c1=O,1,C[C@@H](n1ccn(-c2ccc(Cl)cc2)c1=O)[C@@]1(c2ccc(F)cc2F)CO1,patent,65,
C[C@H](C(=O)c1ccc(F)cc1F)n1ccn(-c2ccc(Cl)cc2)c1=O,Fc1ccc(Br)c(F)c1.CCOC(=O)[C@@H](C)n1ccn(-c2ccc(Cl)cc2)c1=O,0,C[C@@H](n1ccn(-c2ccc(Cl)cc2)c1=O)[C@@]1(c2ccc(F)cc2F)CO1,patent,90,
CCOC(=O)[C@@H](C)n1ccn(-c2ccc(Cl)cc2)c1=O,CCOC(=O)[C@@H](C)N(CC(OC)OC)C(=O)Nc1ccc(Cl)cc1,1,C[C@@H](n1ccn(-c2ccc(Cl)cc2)c1=O)[C@@]1(c2ccc(F)cc2F)CO1,patent,25,
CCOC(=O)[C@@H](C)N(CC(OC)OC)C(=O)Nc1ccc(Cl)cc1,Nc1ccc(Cl)cc1.CCOC(=O)[C@@H](C)N(CC(OC)OC)C(=O)Cl,0,C[C@@H](n1ccn(-c2ccc(Cl)cc2)c1=O)[C@@]1(c2ccc(F)cc2F)CO1,patent,95,
CCOC(=O)[C@@H](C)N(CC(OC)OC)C(=O)Cl,O=C(Cl)Cl.CCOC(=O)[C@@H](C)NCC(OC)OC,0,C[C@@H](n1ccn(-c2ccc(Cl)cc2)c1=O)[C@@]1(c2ccc(F)cc2F)CO1,patent,95,
CCOC(=O)[C@@H](C)NCC(OC)OC,COC(C=O)OC.CCOC(=O)[C@@H](C)N,0,C[C@@H](n1ccn(-c2ccc(Cl)cc2)c1=O)[C@@]1(c2ccc(F)cc2F)CO1,patent,95,
COC(=O)CC12CCC(c3ccc(Br)cc3)(CC1)CO2,COC(=O)CC12C=CC(c3ccc(Br)cc3)(CC1)CC2,0,COC(=O)CC12CCC(c3ccc(Br)cc3)(CC1)CO2,patent,95,
COC(=O)CC12C=CC(c3ccc(Br)cc3)(CC1)CC2,O=C(O)CC12C=CC(c3ccc(Br)cc3)(CC1)CC2.CO,0,COC(=O)CC12CCC(c3ccc(Br)cc3)(CC1)CO2,patent,95,
O=C(O)CC12C=CC(c3ccc(Br)cc3)(CC1)CC2,BrCC12C=CC(c3ccc(Br)cc3)(CC1)CC2.O=C=O,0,COC(=O)CC12CCC(c3ccc(Br)cc3)(CC1)CO2,patent,95,
BrCC12C=CC(c3ccc(Br)cc3)(CC1)CC2,CC12C=CC(c3ccc(Br)cc3)(CC1)CC2,0,COC(=O)CC12CCC(c3ccc(Br)cc3)(CC1)CO2,patent,90,
CC12C=CC(c3ccc(Br)cc3)(CC1)CC2,C=CC(=C)C.O=C1C=CC(c2ccc(Br)cc2)CC1,1,COC(=O)CC12CCC(c3ccc(Br)cc3)(CC1)CO2,patent,40,
C=CC(=C)C,C#CC(=C)C,0,COC(=O)CC12CCC(c3ccc(Br)cc3)(CC1)CO2,patent,100,
O=C1C=CC(c2ccc(Br)cc2)CC1,O=C1C=CC(c2ccccc2)CC1.O=C1CCC(=O)N1Br,1,COC(=O)CC12CCC(c3ccc(Br)cc3)(CC1)CO2,patent,55,
O=C1C=CC(c2ccccc2)CC1,O=C1CCC(c2ccccc2)CC1,0,COC(=O)CC12CCC(c3ccc(Br)cc3)(CC1)CO2,patent,100,
CC(C)(C)OC(=O)NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1,NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,1,CC(C)(C)OC(=O)NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1,patent,75,
NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1,NC1(c2nc(Cl)c3c(Cl)ccn3n2)CC1.NCc1ccccn1,0,CC(C)(C)OC(=O)NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1,patent,95,
NC1(c2nc(Cl)c3c(Cl)ccn3n2)CC1,C=C(N)c1nc(Cl)c2c(Cl)ccn2n1.CI,1,CC(C)(C)OC(=O)NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1,patent,65,
C=C(N)c1nc(Cl)c2c(Cl)ccn2n1,O=Cc1nc(Cl)c2c(Cl)ccn2n1.N,0,CC(C)(C)OC(=O)NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1,patent,90,
O=Cc1nc(Cl)c2c(Cl)ccn2n1,Cc1nc(Cl)c2c(Cl)ccn2n1,0,CC(C)(C)OC(=O)NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1,patent,90,
Cc1nc(Cl)c2c(Cl)ccn2n1,O=P(Cl)(Cl)Cl.Cc1nn2ccc(Cl)c2c(=O)[nH]1,0,CC(C)(C)OC(=O)NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1,patent,90,
Cc1nn2ccc(Cl)c2c(=O)[nH]1,O=C1CCC(=O)N1Cl.Cc1nn2cccc2c(=O)[nH]1,1,CC(C)(C)OC(=O)NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1,patent,30,
NCc1ccccn1,O=C1c2ccccc2C(=O)N1Cc1ccccn1,1,CC(C)(C)OC(=O)NC1(c2nc(NCc3ccccn3)c3c(Cl)ccn3n2)CC1,patent,0,
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@](C)(O)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1,Cc1cc(N)cc(-c2cnc([C@@](C)(O)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1.FC(F)(F)c1ccnc(Cl)n1,0,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@](C)(O)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1,patent,95,
Cc1cc(N)cc(-c2cnc([C@@](C)(O)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1,Cc1cc(N)cc(Br)c1.C[C@@](O)(c1ncc(Br)s1)[C@H]1CC[C@H](C(=O)O)CC1,0,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@](C)(O)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1,patent,90,
Cc1cc(N)cc(Br)c1,Cc1cc(Br)cc([N+](=O)[O-])c1,0,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@](C)(O)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1,patent,90,
C[C@@](O)(c1ncc(Br)s1)[C@H]1CC[C@H](C(=O)O)CC1,CC(=O)[C@H]1CC[C@H](C(=O)O)CC1.Brc1cncs1,0,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@](C)(O)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1,patent,95,
CC(=O)[C@H]1CC[C@H](C(=O)O)CC1,COC(=O)[C@H]1CC[C@H](C(C)=O)CC1,0,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@](C)(O)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1,patent,95,
FC(F)(F)c1ccnc(Cl)n1,O=P(Cl)(Cl)Cl.O=c1nc(C(F)(F)F)cc[nH]1,0,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@](C)(O)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1,patent,90,
CC(C)c1ccc(-n2nc(O)c3c(=O)c4ccc(Cl)cc4[nH]c3c2=O)cc1,CC(C)c1ccc(NN)cc1.COC(=O)c1nc2cc(Cl)ccc2c(O)c1C(=O)OC,1,CC(C)c1ccc(-n2nc(O)c3c(=O)c4ccc(Cl)cc4[nH]c3c2=O)cc1,patent,0,
COC(=O)c1nc2cc(Cl)ccc2c(O)c1C(=O)OC,COC(=O)C#CC(=O)OC.COC(=O)c1ccc(Cl)cc1N,1,CC(C)c1ccc(-n2nc(O)c3c(=O)c4ccc(Cl)cc4[nH]c3c2=O)cc1,patent,5,
Cn1nccc1[C@]1(O)CCCC[C@H]1O,Cn1nccc1.O=C1CCC(O)CC1,0,unknown,patent,95,
Cn1nccc1[C@]1(O)CCCC[C@H]1O,Cn1nccc1Br.O=C1CCC(O)CC1,0,unknown,patent,95,
Cn1nccc1[C@]1(O)CCCC[C@H]1O,Cn1nccc1C1=CCCCC1,0,unknown,patent,80,
CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CCC21CC1,CC1=NC2(N=C1N)c1cc(I)ccc1CCC21CC1.[Sn](C)(C)(C)c1cc(Cl)cc(C#N)c1,0,unknown,patent,85,
CC1=NC2(N=C1N)c1cc(Br)ccc1CCC21CC1,CC1=NC2(N=C1N)c1ccccc1CCC21CC1,0,unknown,patent,90,
CC1=NC2(N=C1N)c1cc(Br)ccc1CCC21CC1,CC1=NC2(N=C1N)c1cc(Br)ccc1CC=C2,1,unknown,patent,50,
CC1=NC2(N=C1N)c1cc(Br)ccc1CCC21CC1,CC1=NC(Cl)N=C1N.Brc1ccc(CCC2CC2)cc1,1,unknown,patent,40,
CC1=NC2(N=C1N)c1cc(Br)ccc1CCC21CC1,NC2(c1cc(Br)ccc1CCC21CC1)C(=N)N.CC(=O)N,1,unknown,patent,70,
CC1=NC2(N=C1N)c1ccccc1CCC21CC1,CC(=N)N.O=C1c2ccccc2CCC12CC2,1,unknown,patent,55,
CC1=NC2(N=C1N)c1ccccc1CCC21CC1,CC1=NC(N)=NC(=O)C1.BrC1c2ccccc2CCC12CC2,1,unknown,patent,40,
CCC/C=C/[C@H]1CC[C@H](C(CO)CO)CC1,CCCC(=O).[C@H]1CC[C@H](C(CO)CO)CC1,0,unknown,patent,90,
[C@H]1CC[C@H](C(CO)CO)CC1,[C@H]1CC[C@H](C(C=O)C=O)CC1,0,unknown,patent,100,
[C@H]1CC[C@H](C(CO)CO)CC1,[C@H]1CC[C@H](CBr)CC1.O=C=O,0,unknown,patent,90,
[C@H]1CC[C@H](C(CO)CO)CC1,[C@H]1CC[C@H](CC(=O)C)CC1.C=O,0,unknown,patent,95,
[C@H]1CC[C@H](C(C=O)C=O)CC1,[C@H]1CC[C@H](Br)CC1.CCOC(=O)CC(=O)OCC,0,unknown,patent,80,
[C@H]1CC[C@H](C(C=O)C=O)CC1,[C@H]1CC[C@H](C(CO)CO)CC1,0,unknown,patent,100,
[C@H]1CC[C@H](C(C=O)C=O)CC1,[C@H]1CC[C@H](Br)CC1.N#CCC#N,0,unknown,patent,90,
[C@H]1CC[C@H](C(C=O)C=O)CC1,[C@H]1CC[C@H](Br)CC1.O=C(O)CC(=O)O,0,unknown,patent,90,
[C@H]1CC[C@H](Br)CC1,C1CCCCC1,0,unknown,patent,90,
[C@H]1CC[C@H](Br)CC1,C1=CCCCC1,0,unknown,patent,90,
[C@H]1CC[C@H](Br)CC1,C1CCC(O)CC1,0,unknown,patent,95,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC(C)(C)O)c1,COCCCc1cc(CO)cc(OCC(C)(C)O)c1.N(C2CC2)C2CC2.C(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,1,unknown,patent,35,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC(C)(C)O)c1,COCCCc1cc(CN(C2CC2)C2CC2)cc(OCC(C)(C)O)c1.C(=O)O[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,1,unknown,patent,35,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC(C)(C)O)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(O)cc2)C2CC2)cc(OCC(C)(C)O)c1.ClCCOc1c(Cl)cc(C)cc1Cl,0,unknown,patent,95,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(O)cc2)C2CC2)cc(OCC(C)(C)O)c1,COCCCc1cc(CNC2CC2)cc(OCC(C)(C)O)c1.O=C(O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(O)cc1,0,unknown,patent,95,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(O)cc2)C2CC2)cc(OCC(C)(C)O)c1,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(O)cc2)C2CC2)cc(OCC(C)(C)O)c1.O=C(OC(C)(C)C)OC(C)(C)C,0,unknown,patent,80,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(O)cc2)C2CC2)cc(OCC(C)(C)O)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(O)cc2)C2CC2)cc(O)c1.BrCC(C)(C)O,0,unknown,patent,95,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(O)cc2)C2CC2)cc(OCC(C)(C)O)c1,Cc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(O)cc2)C2CC2)cc(OCC(C)(C)O)c1.BrCCCOC,0,unknown,patent,95,
O=C(O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(O)cc1,O[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(O)cc1,0,unknown,patent,85,
O=C(O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(O)cc1,O=C(O)[C@H]1CNCC[C@@H]1c1ccc(O)cc1.O=C(OC(C)(C)C)OC(C)(C)C,0,unknown,patent,80,
O=C(O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(O)cc1,O=C(O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1Br.c1ccc(O)cc1B(O)O,1,unknown,patent,30,
